name,position,actual_eur,predicted_eur,abs_error_eur
Andrés Cubas,Midfield,4500000.0,5.924389e+06,1424389.0
Kian Donkers,Attack,200000.0,448862.84,248862.84375
Romelu Lukaku,Attack,100000000.0,6.703921e+07,32960792.0
Mikail Akhmedov,Defender,25000.0,123920.51,98920.5078125
Vyacheslav Zinkov,Midfield,300000.0,383173.6,83173.59375
Federico Peluso,Defender,5000000.0,8.763658e+06,3763658.0
Faber Gil,Attack,900000.0,734801.2,165198.8125
Harry Novillo,Attack,900000.0,288205.66,611794.34375
Sidney Lima,Defender,3500000.0,1.3474159e+06,2152584.125
Diego Hernández,Defender,700000.0,521315.22,178684.78125
André Alves,Attack,1300000.0,1.4019516e+06,101951.625
Mërgim Vojvoda,Defender,5500000.0,7.8195005e+06,2319500.5
Jimmy Marín,Attack,1000000.0,2.1084445e+06,1108444.5
Richie Foran,Attack,750000.0,2.2127898e+06,1462789.75
Wallace Davi,Midfield,1000000.0,1.2910494e+06,291049.375
Kosi Thompson,Defender,1500000.0,581214.44,918785.5625
Alexandros Tereziou,Defender,200000.0,372955.8,172955.8125
Gustavo Silva,Attack,3000000.0,1.513469e+06,1486531.0
Bart Biemans,Defender,600000.0,910962.94,310962.9375
Naj Razi,Midfield,300000.0,416570.6,116570.59375
Kaishu Sano,Midfield,25000000.0,9.11384e+06,15886160.0
William Feola,Defender,75000.0,170634.03,95634.03125
Flávio,Midfield,2200000.0,1.590748e+06,609252.0
Lamine Sy,Defender,2500000.0,1.19243e+06,1307570.0
Marko Docic,Midfield,2000000.0,307659.78,1692340.21875
Martin Gjone,Defender,800000.0,318441.72,481558.28125
Shusaku Nishikawa,Goalkeeper,2000000.0,1.0505539e+06,949446.125
David Zec,Defender,2500000.0,4.218223e+06,1718223.0
Gabriel Carvalho,Attack,12000000.0,1.4778838e+06,10522116.25
Rodrigo Tello,Attack,8000000.0,4.3855305e+06,3614469.5
Luís Machado,Attack,700000.0,1.1973438e+06,497343.75
Léo Bolgado,Defender,1800000.0,2.0703962e+06,270396.25
Fodé Sylla,Midfield,1000000.0,701004.44,298995.5625
Panagiotis Anastasopoulos,Defender,50000.0,53865.098,3865.09765625
Semir Alic,Midfield,800000.0,589936.7,210063.3125
Ivan Filipovic,Goalkeeper,650000.0,1.2226254e+06,572625.375
Orri Sigurdur Ómarsson,Defender,225000.0,174476.73,50523.265625
Nicky Souren,Midfield,400000.0,171316.42,228683.578125
Timon Vanhoutte,Goalkeeper,200000.0,166726.73,33273.265625
Cedric Gondo,Attack,900000.0,1.2257625e+06,325762.5
Niko Rak,Midfield,1500000.0,357861.38,1142138.625
Rodrigo Mendoza,Midfield,20000000.0,8.971824e+06,11028176.0
Jayden Oosterwolde,Defender,18000000.0,1.096675e+07,7033250.0
Mike-Steven Bähre,Midfield,800000.0,790963.2,9036.8125
Simon Zenke,Attack,1600000.0,1.7016034e+06,101603.375
Yakubu Aiyegbeni,Attack,20000000.0,1.9824369e+06,18017563.125
Fernando Aristeguieta,Attack,1500000.0,2.4908385e+06,990838.5
Ejike Uzoenyi,Attack,250000.0,449219.12,199219.125
Geraldo,Midfield,100000.0,212612.25,112612.25
Nils Pierre,Midfield,100000.0,212386.69,112386.6875
Willer Ditta,Defender,6000000.0,2.1084948e+06,3891505.25
Bafétimbi Gomis,Attack,14000000.0,1.8975646e+07,4975646.0
Jacob Farrell,Defender,500000.0,530823.2,30823.1875
Aldin El-Zubaidi,Defender,25000.0,158260.19,133260.1875
Emmanuel Culio,Midfield,4000000.0,3.7163755e+06,283624.5
Rémi Pillot,Goalkeeper,600000.0,200426.36,399573.640625
Igor Martínez,Midfield,1500000.0,2.0937888e+06,593788.75
Alessio Gionta,Goalkeeper,75000.0,140612.5,65612.5
Vitaliy Kvashuk,Attack,700000.0,111198.64,588801.359375
Adonija Ouanda,Attack,350000.0,242489.75,107510.25
Joris Mathijsen,Defender,12000000.0,5.574819e+06,6425181.0
Vladislav Nurgaleev,Midfield,50000.0,123814.78,73814.78125
Roman Gagun,Defender,500000.0,488857.22,11142.78125
Rafa Navarro,Defender,1500000.0,1.3854084e+06,114591.625
Eduardo Aguirre,Attack,2800000.0,2.743358e+06,56642.0
David Mindombe,Defender,50000.0,267315.62,217315.625
Lasse Nielsen,Defender,500000.0,719277.5,219277.5
Nicolás Bianchi Arce,Defender,1750000.0,1.6968731e+06,53126.875
Miqueias,Midfield,250000.0,1.5370888e+06,1287088.75
Konrad Michalak,Attack,1700000.0,2.4113708e+06,711370.75
David Sualehe,Defender,575000.0,246173.62,328826.375
Maurilio de Lannoy,Defender,200000.0,88052.62,111947.3828125
Buba Sangaré,Defender,1000000.0,551061.0,448939.0
Abdulrahman Al-Shammari,Goalkeeper,100000.0,191010.25,91010.25
Haris Dilaver,Attack,350000.0,387949.97,37949.96875
Michele Avella,Goalkeeper,250000.0,206449.88,43550.125
Taichi Kikuchi,Midfield,600000.0,332117.88,267882.125
Tom Aldred,Defender,500000.0,433238.88,66761.125
Alisson Santos,Attack,13000000.0,8.873102e+06,4126898.0
Guillermo Fernández,Attack,1000000.0,2.1756578e+06,1175657.75
Lucas Kubr,Defender,200000.0,441241.0,241241.0
Sergiy Myakushko,Attack,800000.0,633152.44,166847.5625
Graeme Shinnie,Midfield,1800000.0,1.7329354e+06,67064.625
Niklas Teichgräber,Defender,125000.0,379514.62,254514.625
Christopher Wernitznig,Midfield,650000.0,1.0852478e+06,435247.75
Florian Le Joncour,Defender,600000.0,601208.56,1208.5625
Chris Kablan,Defender,500000.0,296227.8,203772.1875
Tino Dehmelt,Goalkeeper,100000.0,197044.66,97044.65625
Kosta Nedeljkovic,Defender,10000000.0,7.5937295e+06,2406270.5
Gorka Guruzeta,Attack,18000000.0,9.02262e+06,8977380.0
Yoann Arquin,Attack,300000.0,592034.44,292034.4375
Marijan Cavar,Midfield,500000.0,879493.25,379493.25
Xavi,Midfield,65000000.0,3.8393908e+07,26606092.0
Erik Sviatchenko,Defender,2750000.0,1.262889e+07,9878890.0
Mads Emil Madsen,Midfield,2500000.0,4.2269335e+06,1726933.5
Josh Bauer,Defender,450000.0,516074.28,66074.28125
Beni Mukendi,Midfield,3000000.0,2.2479148e+06,752085.25
Dmitriy Bulykin,Attack,4000000.0,3.2713648e+06,728635.25
Ivan Pelizzoli,Goalkeeper,8000000.0,1.643366e+06,6356634.0
Berkay Can Degirmencioglu,Defender,600000.0,149050.95,450949.046875
Willian Machado,Defender,1500000.0,1.1942578e+06,305742.25
Mohammed Al-Burayk,Defender,2500000.0,1.01748525e+06,1482514.75
Cicinho,Defender,4000000.0,3.2562872e+06,743712.75
Somen Tchoyi,Midfield,4000000.0,1.1245492e+06,2875450.75
Patryk Szysz,Midfield,1500000.0,1.5049456e+06,4945.625
Dalibor Stevanovic,Midfield,1500000.0,1.432634e+06,67366.0
Alejandro Alvarado,Midfield,300000.0,1.8506454e+06,1550645.375
Matteo Ciofani,Defender,1000000.0,1.0643931e+06,64393.125
João Victor,Goalkeeper,100000.0,235913.64,135913.640625
Jan Hable,Midfield,800000.0,536207.75,263792.25
Anass Achahbar,Midfield,1000000.0,1.1525365e+06,152536.5
Kerem Şen,Midfield,450000.0,514286.38,64286.375
Crespo Kamara,Attack,600000.0,642217.9,42217.875
Ben Knight,Attack,300000.0,452710.03,152710.03125
Louis Thébault-Yamaguchi,Goalkeeper,500000.0,584027.56,84027.5625
Aiyegun Tosin,Attack,4000000.0,6.0628925e+06,2062892.5
Mateus Carvalho,Midfield,1400000.0,1.4373279e+06,37327.875
Erhan Masovic,Defender,8000000.0,4.651982e+06,3348018.0
Evgeniy Gorodov,Goalkeeper,1200000.0,1.6600725e+06,460072.5
Emilio Rodríguez,Attack,2000000.0,1.3857585e+06,614241.5
Michael Nelson,Defender,350000.0,2.2635262e+06,1913526.25
Gustavo Ramalho,Goalkeeper,100000.0,1.1540984e+06,1054098.375
Lasse Kryger,Midfield,500000.0,1.0954955e+06,595495.5
Evandro Brandão,Attack,700000.0,584360.2,115639.8125
Aydar Khabibullin,Defender,250000.0,192683.22,57316.78125
Sam Tel,Defender,50000.0,131437.2,81437.203125
Ángel Rangel,Defender,3500000.0,4.2946855e+06,794685.5
Diogo Viana,Defender,2500000.0,2.3742892e+06,125710.75
Francesco Bardi,Goalkeeper,9000000.0,1.9252974e+06,7074702.625
Thibo Somers,Attack,3000000.0,2.5979562e+06,402043.75
Pietro Comi,Defender,250000.0,303920.03,53920.03125
Santiago Lencina,Midfield,2500000.0,919166.9,1580833.125
Yong-jun Hong,Midfield,25000.0,318323.6,293323.59375
Alexis Tibidi,Attack,2500000.0,474432.0,2025568.0
Sotiris Kontouris,Midfield,800000.0,1.539872e+06,739872.0
Ken Reichel,Defender,1500000.0,2.753515e+06,1253515.0
João Gonçalves,Defender,1100000.0,492642.5,607357.5
Jonas Skytte,Defender,50000.0,68717.09,18717.09375
Yohan Benalouane,Defender,3500000.0,2.2986388e+06,1201361.25
Jhonny Vidales,Attack,500000.0,609600.9,109600.875
David Vazquez,Midfield,100000.0,548013.5,448013.5
Richard Jensen,Defender,750000.0,1.098453e+06,348453.0
Manuel Baldé,Goalkeeper,100000.0,127656.09,27656.09375
César Montes,Defender,8000000.0,5.8471315e+06,2152868.5
Lorenzo Torriani,Goalkeeper,500000.0,746545.6,246545.625
Rui Sampaio,Midfield,1000000.0,1.0842856e+06,84285.625
Coba da Costa,Attack,3000000.0,1.5356939e+06,1464306.125
Jin-su Kim,Defender,2500000.0,1.1186555e+06,1381344.5
Bruno Jordão,Midfield,2500000.0,1.4210541e+06,1078945.875
Jordens Peters,Defender,1250000.0,1.2202596e+06,29740.375
Filippo Perucchini,Goalkeeper,400000.0,298202.0,101798.0
Jonathan Tuffey,Goalkeeper,675000.0,273007.62,401992.375
Lefteris Astras,Goalkeeper,200000.0,239936.56,39936.5625
Tomás Escalante,Midfield,400000.0,1.3170442e+06,917044.25
Dan Burn,Defender,12000000.0,1.955915e+07,7559150.0
Berkant Kök,Midfield,50000.0,61229.977,11229.9765625
Cammy MacPherson,Midfield,475000.0,468596.25,6403.75
Igor Maltsev,Goalkeeper,50000.0,100314.18,50314.1796875
Aleksandr Salugin,Attack,700000.0,1.0122733e+06,312273.3125
Jefferson Montero,Attack,5500000.0,2.523911e+06,2976089.0
Soner Aydoğdu,Midfield,4200000.0,4.152497e+06,47503.0
Diego Rosa,Midfield,2000000.0,2.376727e+06,376727.0
Fabian Kunze,Midfield,1500000.0,1.2129189e+06,287081.125
Stjepan Radeljic,Defender,2800000.0,2.1492282e+06,650771.75
Avto,Attack,1000000.0,984063.8,15936.1875
Danny Fofana,Midfield,50000.0,185473.28,135473.28125
Callum Wilson,Midfield,25000.0,68995.85,43995.8515625
Iago,Defender,6500000.0,5.794092e+06,705908.0
Grant Munro,Defender,600000.0,864218.75,264218.75
Sebastien De Maio,Defender,3500000.0,4.4072065e+06,907206.5
Mohammed Mahzari,Defender,400000.0,216141.11,183858.890625
Óscar Melendo,Midfield,10000000.0,5.394984e+06,4605016.0
Yannick Cahuzac,Midfield,1500000.0,6.1347695e+06,4634769.5
Imam Jagne,Midfield,600000.0,528689.6,71310.375
Haruto Suzuki,Midfield,50000.0,333448.9,283448.90625
Alexis Blin,Midfield,8000000.0,4.1830862e+06,3816913.75
Greg Cunningham,Defender,4000000.0,806971.3,3193028.6875
Andrey Kudravets,Goalkeeper,800000.0,1.9159742e+06,1115974.25
Fred Friday,Attack,1500000.0,1.9124181e+06,412418.125
Edson Farias,Attack,800000.0,1.3062754e+06,506275.375
David de Ornelas,Attack,100000.0,184712.12,84712.125
Anthony Nwakaeme,Attack,5500000.0,8.256408e+06,2756408.0
Alin Chinteș,Defender,250000.0,166083.55,83916.453125
Pedro Pereira,Defender,2300000.0,2.2612002e+06,38799.75
Danilo D'Ambrosio,Defender,13000000.0,9.332834e+06,3667166.0
Manu Koné,Midfield,50000000.0,2.7352672e+07,22647328.0
Lautaro Ríos,Midfield,700000.0,1.1736196e+06,473619.625
Andrei Gorcea,Goalkeeper,550000.0,141482.12,408517.875
Abdullah Al-Hamdan,Attack,1000000.0,844638.0,155362.0
Tamás Kádár,Defender,4500000.0,5.458724e+06,958724.0
Aleksandar Vulic,Goalkeeper,1000000.0,172755.94,827244.0625
Andreas Kolovouris,Goalkeeper,250000.0,145356.08,104643.921875
Danny Vukovic,Goalkeeper,1200000.0,2.7416058e+06,1541605.75
Andreas Cornelius,Attack,12000000.0,1.3828043e+07,1828043.0
Ewil Murillo,Midfield,800000.0,437853.16,362146.84375
Di'Shon Bernard,Defender,3500000.0,535685.94,2964314.0625
Bailey Peacock-Farrell,Goalkeeper,1500000.0,1.6217546e+06,121754.625
Andrea D'Aniello,Goalkeeper,200000.0,113516.4,86483.6015625
Abdel Diarra,Defender,300000.0,344665.6,44665.59375
Tommaso Farabegoli,Defender,250000.0,331624.16,81624.15625
José Manuel Casado,Defender,2500000.0,1.7135368e+06,786463.25
Carlitos,Midfield,2500000.0,2.1790925e+06,320907.5
Volodymyr Mulyk,Attack,100000.0,131247.81,31247.8125
Alessandro Renzi,Midfield,175000.0,220444.5,45444.5
Athanasios Dimitroulas,Defender,150000.0,103118.22,46881.78125
Abdelhamid El Kaoutari,Defender,4000000.0,3.4603448e+06,539655.25
Jayden Richardson,Defender,400000.0,506215.56,106215.5625
Mohamed Ibrahim,Midfield,600000.0,442576.97,157423.03125
Vasyl Palagnyuk,Attack,150000.0,310565.53,160565.53125
Vadym Yanchak,Midfield,200000.0,139543.66,60456.34375
Yassine Ben Hamed,Defender,150000.0,132446.73,17553.265625
Jacob Haahr,Defender,300000.0,422400.88,122400.875
Juan Torres,Midfield,900000.0,305940.25,594059.75
Markus Henriksen,Defender,5000000.0,1.115176e+07,6151760.0
Álvaro Vázquez,Attack,6000000.0,4.398196e+06,1601804.0
Artem Varganov,Defender,25000.0,142911.05,117911.046875
Maksym Kalynychenko,Midfield,7500000.0,1.02411975e+06,6475880.25
Achilleas Poungouras,Defender,800000.0,1.6076936e+06,807693.625
Nika Sichinava,Attack,500000.0,793638.75,293638.75
Farès Bahlouli,Midfield,2000000.0,589916.44,1410083.5625
Georgios Theocharis,Goalkeeper,200000.0,56789.727,143210.2734375
Bjarne Thoelke,Defender,750000.0,247636.58,502363.421875
Iasonas Papadimitriou,Attack,200000.0,102182.734,97817.265625
Hamza el Dahri,Midfield,100000.0,370076.03,270076.03125
Giacomo Corona,Attack,400000.0,201513.27,198486.734375
Charlie Colkett,Midfield,700000.0,717913.7,17913.6875
Luis Hartwig,Attack,350000.0,235198.16,114801.84375
Eljon Toci,Attack,250000.0,281206.56,31206.5625
Sékou Koné,Midfield,400000.0,717880.9,317880.875
Nawaf Al-Harthi,Midfield,250000.0,198226.61,51773.390625
Scott Harrison,Defender,250000.0,244235.75,5764.25
Tomás Martínez,Midfield,2000000.0,766877.9,1233122.125
Gabriel Segal,Attack,250000.0,1.1830116e+06,933011.625
Federico Bernardeschi,Attack,45000000.0,2.2874858e+07,22125142.0
Ian Smeulers,Defender,300000.0,720681.6,420681.625
Brandon Mechele,Defender,7000000.0,1.6201007e+07,9201007.0
Ilias Evangelou,Defender,300000.0,255167.98,44832.015625
Jae-min Jung,Attack,225000.0,469050.5,244050.5
Kevin Spadanuda,Attack,800000.0,1.3533411e+06,553341.125
Salim Kouider-Aïssa,Attack,50000.0,93818.07,43818.0703125
Marama Vahirua,Attack,5000000.0,1.5757939e+06,3424206.125
Patric Pfeiffer,Defender,3000000.0,1.6942826e+06,1305717.375
Leandro Antonetti,Attack,300000.0,646174.94,346174.9375
Keita Kosugi,Defender,6000000.0,585119.1,5414880.875
Martim Tavares,Attack,400000.0,607030.9,207030.875
Ikki Arai,Defender,500000.0,313905.62,186094.375
Angelos Vertzos,Defender,350000.0,730814.25,380814.25
Giacomo Quagliata,Defender,2000000.0,2.5721228e+06,572122.75
Lukas Wedl,Goalkeeper,200000.0,506471.0,306471.0
Sergio Santos,Defender,300000.0,274464.56,25535.4375
Andreas Leitner,Goalkeeper,700000.0,991948.44,291948.4375
Shon Weissman,Attack,8000000.0,2.9497942e+06,5050205.75
Lee Cattermole,Midfield,7000000.0,1.1903985e+06,5809601.5
Désiré Doué,Attack,90000000.0,6.643382e+07,23566180.0
Redi Kasa,Attack,350000.0,258351.69,91648.3125
Guillaume Dequaire,Defender,200000.0,251411.12,51411.125
Louis Pelletier,Goalkeeper,150000.0,170360.86,20360.859375
Mario Gila,Defender,30000000.0,1.0559583e+07,19440417.0
Andrija Bulatovic,Midfield,5000000.0,2.022829e+06,2977171.0
Cantug Temel,Goalkeeper,175000.0,65840.65,109159.3515625
Alexander Prass,Midfield,12000000.0,1.0126368e+07,1873632.0
Lucas Lovat,Defender,900000.0,3.0082005e+06,2108200.5
Alan Gatagov,Midfield,2000000.0,1.1604101e+06,839589.875
Nicolás Demartini,Defender,1000000.0,1.1755832e+06,175583.25
Matheus Oliveira,Midfield,800000.0,411679.3,388320.6875
Silvan Sidler,Defender,1000000.0,1.6783295e+06,678329.5
Donat Rrudhani,Midfield,1800000.0,1.5985145e+06,201485.5
Hugo Bolin,Attack,6000000.0,4.424578e+06,1575422.0
Saud Al-Rashid,Defender,250000.0,281375.28,31375.28125
Ji-hwan Mun,Midfield,375000.0,355660.4,19339.59375
Abdellah Baallal,Midfield,100000.0,206695.14,106695.140625
Nikola Kalinic,Attack,20000000.0,1.934393e+07,656070.0
Filippos Sachsanidis,Goalkeeper,200000.0,184695.39,15304.609375
Sean Murdoch,Goalkeeper,250000.0,274774.4,24774.40625
Giannis Kiakos,Defender,300000.0,515163.6,215163.59375
Theo Walcott,Attack,28000000.0,1.892544e+07,9074560.0
Oskar Spiten-Nysæter,Attack,4500000.0,411735.84,4088264.15625
Roarie Deacon,Midfield,250000.0,381556.34,131556.34375
Giuseppe De Luca,Attack,4000000.0,4.1309465e+06,130946.5
Mohammed Abdulrahman,Defender,550000.0,582077.56,32077.5625
Cristian Dell'Orco,Defender,1000000.0,2.5521988e+06,1552198.75
Ighodaro Osaguona,Attack,400000.0,773660.25,373660.25
Tomi Juric,Attack,2500000.0,662828.5,1837171.5
Gudmundur Thórarinsson,Defender,1200000.0,1.0901282e+06,109871.75
Toby King,Midfield,10000.0,215189.05,205189.046875
Tamás Kiss,Attack,600000.0,759327.5,159327.5
Rayan Philippe,Attack,4000000.0,3.9648992e+06,35100.75
Hatem Ben Arfa,Midfield,14000000.0,1.4153266e+07,153266.0
Bilal Gülden,Midfield,700000.0,123751.98,576248.0234375
Cristian Erbes,Midfield,2800000.0,701106.7,2098893.3125
Anthony Rouault,Defender,12000000.0,1.155352e+07,446480.0
Suad Sahiti,Attack,300000.0,326013.88,26013.875
Mich'el Parker,Midfield,10000.0,109476.01,99476.0078125
Henry Giménez,Attack,1800000.0,1.5774749e+06,222525.125
Denis Fomin,Defender,600000.0,374082.88,225917.125
Gustavo Cuéllar,Midfield,5000000.0,2.002006e+06,2997994.0
Francesco Ruberto,Goalkeeper,600000.0,852708.9,252708.875
Kenedy,Attack,12000000.0,9.90684e+06,2093160.0
Ivan Perišić,Attack,45000000.0,3.501731e+07,9982688.0
Malte Heyde,Midfield,25000.0,175019.53,150019.53125
Andriy Vorobey,Attack,2750000.0,851880.6,1898119.375
Niklas Fuglestad,Attack,600000.0,835751.2,235751.1875
Bojan Adzic,Defender,600000.0,620769.4,20769.375
Vinko Rozic,Attack,1000000.0,336304.97,663695.03125
Volodymyr Koval,Attack,400000.0,350663.7,49336.3125
Emmanuel Adegboyega,Defender,550000.0,551154.56,1154.5625
Lucian Burdujan,Attack,1000000.0,1.4088702e+06,408870.25
Gleyfer Medina,Attack,150000.0,358410.25,208410.25
Fredrik Berge,Defender,1400000.0,766511.5,633488.5
Moise Kean,Attack,50000000.0,3.3800468e+07,16199532.0
Srdjan Kuzmic,Defender,1800000.0,1.6148359e+06,185164.125
Joe Mason,Attack,3000000.0,443481.97,2556518.03125
Roberto Corral,Defender,300000.0,348292.03,48292.03125
Ataru Esaka,Midfield,1600000.0,1.2751908e+06,324809.25
Alan Lithgow,Defender,300000.0,390318.0,90318.0
Ryuho Kikuchi,Defender,650000.0,467313.2,182686.8125
Bryan Roox,Goalkeeper,75000.0,96792.695,21792.6953125
Ricardo Fernandes,Defender,1100000.0,1.5275885e+06,427588.5
Yaw Paintsil,Defender,650000.0,348669.56,301330.4375
Ángel Rodríguez,Attack,7500000.0,1.0328969e+07,2828969.0
Ömer Aysan Baris,Defender,1800000.0,980948.3,819051.6875
Leonardo Bittencourt,Midfield,7000000.0,9.834132e+06,2834132.0
Lucas Schoofs,Midfield,700000.0,1.1724428e+06,472442.75
Joyce Anacoura,Goalkeeper,150000.0,155658.06,5658.0625
Davis Opoku,Defender,500000.0,572256.44,72256.4375
Rémi Maréval,Defender,2200000.0,2.6282268e+06,428226.75
Jeppe Nielsen,Goalkeeper,100000.0,40403.6,59596.3984375
Shalom Ekong,Attack,100000.0,235893.84,135893.84375
Lucas Di Yorio,Attack,2500000.0,1.449791e+06,1050209.0
Zouhaier Dhaouadi,Attack,2200000.0,1.0970846e+06,1102915.375
Tio Cipot,Attack,700000.0,1.9201211e+06,1220121.125
Ivan Vargic,Goalkeeper,1750000.0,1.4275728e+06,322427.25
Óscar Cortés,Attack,4200000.0,2.4610962e+06,1738903.75
Federico Magro,Goalkeeper,300000.0,191738.28,108261.71875
Owen Jochmans,Goalkeeper,200000.0,167393.19,32606.8125
Federico Laurelli,Defender,75000.0,181564.92,106564.921875
Ethan Laird,Defender,8000000.0,741656.3,7258343.6875
Lukas Watkowiak,Goalkeeper,300000.0,388478.28,88478.28125
Guillermo Méndez,Midfield,200000.0,430421.56,230421.5625
Mason Hancock,Defender,100000.0,117897.56,17897.5625
Iain Davidson,Defender,300000.0,730488.8,430488.8125
Jay Bothroyd,Attack,2500000.0,3.642406e+06,1142406.0
Igor Duts,Defender,300000.0,297430.34,2569.65625
Ren Kato,Defender,600000.0,353465.56,246534.4375
Efe Arda Koyuncu,Defender,200000.0,111578.516,88421.484375
Aleksandr Selikhov,Goalkeeper,5800000.0,4.2961685e+06,1503831.5
Carlos Quintana,Defender,1500000.0,2.131856e+06,631856.0
Luis Vásquez,Goalkeeper,500000.0,1.1225916e+06,622591.625
Jeison Murillo,Defender,18000000.0,5.1054915e+06,12894508.5
Justin Reynolds,Defender,150000.0,467530.75,317530.75
Sercan Kaya,Attack,2300000.0,2.3702962e+06,70296.25
Guilherme Garutti,Defender,400000.0,542516.0,142516.0
Nick,Defender,50000.0,366840.1,316840.09375
Chidi Osuchukwu,Midfield,500000.0,202820.27,297179.734375
David Bates,Defender,2800000.0,3.5205872e+06,720587.25
José Florentín,Midfield,1800000.0,1.9467962e+06,146796.25
Mory Kera,Midfield,150000.0,117011.086,32988.9140625
Vitaliy Dubiley,Defender,300000.0,290155.2,9844.8125
Anderson Conceição,Defender,1500000.0,874561.0,625439.0
Júnior,Midfield,900000.0,1.8253086e+06,925308.625
Cristian Riveros,Midfield,3500000.0,2.0144029e+06,1485597.125
Aleksandr Zotov,Midfield,1500000.0,2.8985588e+06,1398558.75
Steve Kingue,Defender,900000.0,442374.0,457626.0
Adryan,Midfield,3000000.0,1.7864754e+06,1213524.625
Daniel Dumbravanu,Defender,100000.0,306486.34,206486.34375
Dimitri Payet,Midfield,30000000.0,5.1146276e+07,21146276.0
August De Wannemacker,Midfield,1000000.0,236677.12,763322.875
Roy Beerens,Attack,5000000.0,4.620973e+06,379027.0
Juhani Pikkarainen,Defender,600000.0,791615.2,191615.1875
Clément Grenier,Midfield,12000000.0,1.3358345e+07,1358345.0
Sindre Walle Egeli,Attack,250000.0,1.824729e+06,1574729.0
Mateusz Hewelt,Goalkeeper,125000.0,179997.4,54997.40625
Justin Lonwijk,Midfield,1000000.0,4.579602e+06,3579602.0
